turbine_id,line_id,section_id,diameter,length,thickness,mass,cost_rate
  17, A, polyester      ,  0.205, 1163.963,    0.0, 33.214, 248588.745
  16, C, polyester      ,  0.205, 1011.976,    0.0, 28.877, 216128.826
  19, A, polyester      ,  0.205, 1046.164,    0.0, 29.852, 223430.284
   4, C, polyester      ,  0.205, 1010.399,    0.0, 28.832, 215791.987
  18, A, polyester      ,  0.205, 1087.136,    0.0, 31.021, 232180.785
  15, C, polyester      ,  0.205, 1019.297,    0.0, 29.086, 217692.331
   9, C, polyester      ,  0.205, 1017.458,    0.0, 29.033, 217299.609
   8, B, polyester      ,  0.205, 1014.295,    0.0, 28.943, 216623.945
  10, B, polyester      ,  0.205, 1021.731,    0.0, 29.155, 218212.244
   4, A, polyester      ,  0.205, 1083.796,    0.0, 30.926, 231467.389
  10, C, polyester      ,  0.205, 1005.722,    0.0, 28.698, 214793.075
  13, C, polyester      ,  0.207, 926.182,    0.0, 26.947, 201684.080
  40, B, polyester      ,  0.207, 861.749,    0.0, 25.072, 187653.257
  15, A, polyester      ,  0.207, 908.942,    0.0, 26.445, 197930.023
  14, A, polyester      ,  0.207, 893.169,    0.0, 25.986, 194495.286
  40, C, polyester      ,  0.207, 813.966,    0.0, 23.682, 177248.040
  14, C, polyester      ,  0.207, 961.262,    0.0, 27.967, 209323.097
  20, C, polyester      ,  0.207, 913.105,    0.0, 26.566, 198836.549
   5, B, polyester      ,  0.207, 902.148,    0.0, 26.248, 196450.565
  32, C, polyester      ,  0.207, 952.951,    0.0, 27.726, 207513.351
  32, B, polyester      ,  0.207, 878.990,    0.0, 25.574, 191407.600
  32, A, polyester      ,  0.207, 878.014,    0.0, 25.545, 191195.154
  31, C, polyester      ,  0.207, 895.892,    0.0, 26.065, 195088.114
  31, B, polyester      ,  0.207, 855.903,    0.0, 24.902, 186380.253
  31, A, polyester      ,  0.207, 848.719,    0.0, 24.693, 184815.948
  23, B, polyester      ,  0.207, 872.051,    0.0, 25.372, 189896.560
  20, A, polyester      ,  0.207, 1007.307,    0.0, 29.307, 219349.823
  22, C, polyester      ,  0.207, 888.968,    0.0, 25.864, 193580.481
   7, A, polyester      ,  0.207, 1032.042,    0.0, 30.027, 224736.023
  12, A, polyester      ,  0.207, 931.897,    0.0, 27.113, 202928.692
  11, C, polyester      ,  0.207, 878.285,    0.0, 25.553, 191254.054
  11, B, polyester      ,  0.207, 989.016,    0.0, 28.775, 215366.807
  11, A, polyester      ,  0.207, 943.625,    0.0, 27.454, 205482.473
  10, A, polyester      ,  0.207, 989.490,    0.0, 28.789, 215470.049
   8, C, polyester      ,  0.207, 930.238,    0.0, 27.065, 202567.389
   7, C, polyester      ,  0.207, 918.111,    0.0, 26.712, 199926.526
   7, B, polyester      ,  0.207, 967.539,    0.0, 28.150, 210689.964
   6, C, polyester      ,  0.207, 885.256,    0.0, 25.756, 192772.164
  12, C, polyester      ,  0.207, 934.616,    0.0, 27.192, 203520.602
   6, B, polyester      ,  0.207, 938.551,    0.0, 27.307, 204377.500
   6, A, polyester      ,  0.207, 996.305,    0.0, 28.987, 216953.936
   5, C, polyester      ,  0.207, 950.066,    0.0, 27.642, 206885.084
  38, C, polyester      ,  0.207, 863.504,    0.0, 25.123, 188035.475
   5, A, polyester      ,  0.207, 1028.095,    0.0, 29.912, 223876.538
   4, B, polyester      ,  0.207, 960.466,    0.0, 27.944, 209149.712
   3, A, polyester      ,  0.207, 974.989,    0.0, 28.367, 212312.322
   2, A, polyester      ,  0.207, 978.874,    0.0, 28.480, 213158.153
  12, B, polyester      ,  0.207, 910.933,    0.0, 26.503, 198363.576
  23, A, polyester      ,  0.207, 931.097,    0.0, 27.090, 202754.385
  33, B, polyester      ,  0.207, 923.107,    0.0, 26.857, 201014.532
  35, A, polyester      ,  0.207, 911.344,    0.0, 26.515, 198452.968
  36, A, polyester      ,  0.207, 905.170,    0.0, 26.335, 197108.599
  39, A, polyester      ,  0.207, 941.972,    0.0, 27.406, 205122.566
  39, B, polyester      ,  0.207, 849.908,    0.0, 24.728, 185074.836
  39, C, polyester      ,  0.207, 865.647,    0.0, 25.186, 188502.037
  40, A, polyester      ,  0.207, 968.914,    0.0, 28.190, 210989.405
  30, C, polyester      ,  0.207, 854.675,    0.0, 24.866, 186112.900
  30, B, polyester      ,  0.207, 859.736,    0.0, 25.014, 187215.030
  33, A, polyester      ,  0.207, 944.057,    0.0, 27.467, 205576.502
  29, C, polyester      ,  0.207, 865.202,    0.0, 25.173, 188405.246
  30, A, polyester      ,  0.207, 834.287,    0.0, 24.273, 181673.147
  24, A, polyester      ,  0.207, 931.492,    0.0, 27.101, 202840.459
  24, B, polyester      ,  0.207, 881.133,    0.0, 25.636, 191874.350
  24, C, polyester      ,  0.207, 856.985,    0.0, 24.934, 186615.943
  25, A, polyester      ,  0.207, 940.055,    0.0, 27.350, 204705.004
  25, B, polyester      ,  0.207, 872.226,    0.0, 25.377, 189934.715
  13, A, polyester      ,  0.207, 897.207,    0.0, 26.104, 195374.485
  25, C, polyester      ,  0.207, 858.972,    0.0, 24.991, 187048.479
  26, B, polyester      ,  0.207, 937.502,    0.0, 27.276, 204149.169
  23, C, polyester      ,  0.207, 869.079,    0.0, 25.285, 189249.373
  27, A, polyester      ,  0.207, 1026.090,    0.0, 29.854, 223439.891
  27, B, polyester      ,  0.207, 989.956,    0.0, 28.802, 215571.363
  27, C, polyester      ,  0.207, 908.146,    0.0, 26.422, 197756.677
  28, A, polyester      ,  0.207, 848.719,    0.0, 24.693, 184815.850
  28, B, polyester      ,  0.207, 886.951,    0.0, 25.805, 193141.260
  28, C, polyester      ,  0.207, 859.759,    0.0, 25.014, 187219.953
  29, A, polyester      ,  0.207, 837.268,    0.0, 24.360, 182322.247
  29, B, polyester      ,  0.207, 862.138,    0.0, 25.083, 187738.015
  26, C, polyester      ,  0.207, 859.805,    0.0, 25.016, 187229.952
  37, C, polyester      ,  0.207, 847.889,    0.0, 24.669, 184635.151
  37, B, polyester      ,  0.207, 903.096,    0.0, 26.275, 196657.034
  37, A, polyester      ,  0.207, 932.511,    0.0, 27.131, 203062.373
  26, A, polyester      ,  0.207, 952.190,    0.0, 27.703, 207347.600
  22, B, polyester      ,  0.207, 874.615,    0.0, 25.446, 190454.848
  38, B, polyester      ,  0.207, 904.219,    0.0, 26.308, 196901.405
  22, A, polyester      ,  0.207, 940.849,    0.0, 27.373, 204877.933
  16, A, polyester      ,  0.207, 891.874,    0.0, 25.949, 194213.308
  16, B, polyester      ,  0.207, 979.647,    0.0, 28.502, 213326.486
  13, B, polyester      ,  0.207, 943.616,    0.0, 27.454, 205480.575
  18, B, polyester      ,  0.207, 980.612,    0.0, 28.530, 213536.791
  19, B, polyester      ,  0.207, 938.481,    0.0, 27.305, 204362.355
  15, B, polyester      ,  0.207, 937.391,    0.0, 27.273, 204124.989
  20, B, polyester      ,  0.207, 918.217,    0.0, 26.715, 199949.576
  19, C, polyester      ,  0.207, 941.030,    0.0, 27.379, 204917.330
  21, C, polyester      ,  0.207, 903.043,    0.0, 26.274, 196645.500
  18, C, polyester      ,  0.207, 982.954,    0.0, 28.599, 214046.804
  21, A, polyester      ,  0.207, 962.221,    0.0, 27.995, 209532.022
  14, B, polyester      ,  0.207, 923.927,    0.0, 26.881, 201193.106
  21, B, polyester      ,  0.207, 902.543,    0.0, 26.259, 196536.513
  12, B, dandg_anchor   ,  1.300,  6.400,   32.3,  6.473, 66343.292
  13, C, dandg_anchor   ,  1.300,  6.600,   32.3,  6.675, 68416.519
  21, A, dandg_anchor   ,  1.300,  4.400,   32.3,  4.450, 45611.013
  25, C, dandg_anchor   ,  1.300,  4.850,   32.3,  4.905, 50275.776
  28, C, dandg_anchor   ,  1.300,  7.650,   32.3,  7.737, 79300.966
  29, B, dandg_anchor   ,  1.300,  6.800,   32.3,  6.877, 70489.747
  11, A, dandg_anchor   ,  1.300,  6.500,   32.3,  6.574, 67379.905
  20, A, dandg_anchor   ,  1.300,  4.350,   32.3,  4.399, 45092.706
  39, A, suction_anchor ,  1.547,  9.280,   37.3, 12.881, 132034.047
  20, C, suction_anchor ,  1.632, 11.426,   39.0, 17.504, 179417.261
  23, C, suction_anchor ,  1.640, 11.482,   39.2, 17.750, 181935.730
  21, B, suction_anchor ,  1.642, 11.496,   39.2, 17.810, 182552.595
  37, C, suction_anchor ,  1.643, 11.500,   39.2, 17.833, 182790.761
   6, A, suction_anchor ,  1.685, 10.109,   40.0, 16.422, 168322.029
  40, A, suction_anchor ,  1.691, 10.145,   40.2, 16.591, 170054.945
  26, A, suction_anchor ,  1.695, 10.168,   40.2, 16.697, 171145.844
  24, A, suction_anchor ,  1.699, 10.197,   40.3, 16.826, 172462.334
   7, B, suction_anchor ,  1.773, 10.636,   41.8, 18.981, 194555.307
  19, B, suction_anchor ,  1.779, 10.676,   41.9, 19.181, 196603.510
   6, B, suction_anchor ,  1.779, 10.677,   41.9, 19.182, 196610.853
  27, C, suction_anchor ,  1.782, 10.691,   42.0, 19.262, 197439.542
  21, C, suction_anchor ,  1.783, 10.695,   42.0, 19.287, 197687.556
  22, C, suction_anchor ,  1.784, 10.707,   42.0, 19.336, 198190.003
  20, B, suction_anchor ,  1.784, 10.707,   42.0, 19.336, 198190.923
  38, B, suction_anchor ,  1.788, 10.727,   42.1, 19.448, 199338.222
  37, B, suction_anchor ,  1.788, 10.729,   42.1, 19.454, 199402.640
   5, B, suction_anchor ,  1.788, 10.731,   42.1, 19.460, 199460.116
  24, C, suction_anchor ,  1.789, 10.735,   42.1, 19.485, 199717.701
  24, B, suction_anchor ,  1.794, 10.762,   42.2, 19.632, 201231.279
  25, B, suction_anchor ,  1.796, 10.776,   42.3, 19.701, 201934.272
  23, B, suction_anchor ,  1.796, 10.777,   42.3, 19.702, 201944.556
  33, B, suction_anchor ,  1.813, 12.691,   42.6, 23.610, 241999.411
  12, C, suction_anchor ,  1.828, 12.793,   42.9, 24.162, 247660.540
  30, B, suction_anchor ,  1.833, 12.834,   43.0, 24.373, 249820.604
  13, A, suction_anchor ,  1.843, 12.900,   43.2, 24.738, 253566.472
  16, A, suction_anchor ,  1.845, 12.913,   43.2, 24.814, 254342.864
  11, C, suction_anchor ,  1.848, 12.937,   43.3, 24.939, 255623.904
  30, A, suction_anchor ,  1.865, 13.054,   43.6, 25.592, 262319.308
  22, A, suction_anchor ,  1.879,  9.395,   43.9, 18.680, 191465.398
  25, A, suction_anchor ,  1.879,  9.397,   43.9, 18.684, 191513.180
  37, A, suction_anchor ,  1.881,  9.406,   44.0, 18.739, 192070.048
  23, A, suction_anchor ,  1.882,  9.408,   44.0, 18.757, 192261.478
   4, B, suction_anchor ,  1.961,  9.805,   45.6, 21.105, 216328.907
   5, C, suction_anchor ,  1.964,  9.820,   45.6, 21.200, 217298.265
  19, C, suction_anchor ,  1.965,  9.827,   45.7, 21.239, 217703.863
   8, C, suction_anchor ,  1.967,  9.836,   45.7, 21.296, 218279.810
  26, B, suction_anchor ,  1.968,  9.839,   45.7, 21.320, 218533.523
   7, C, suction_anchor ,  1.969,  9.847,   45.7, 21.360, 218944.752
  13, B, suction_anchor ,  1.969, 11.814,   45.7, 25.625, 262656.575
   6, C, suction_anchor ,  1.975,  9.876,   45.9, 21.544, 220823.005
  38, C, suction_anchor ,  1.979,  9.895,   45.9, 21.668, 222095.187
  39, C, suction_anchor ,  1.979,  9.894,   45.9, 21.662, 222036.189
  26, C, suction_anchor ,  1.980,  9.899,   45.9, 21.695, 222369.295
  14, C, suction_anchor ,  1.980, 11.881,   46.0, 26.040, 266907.503
  22, B, suction_anchor ,  1.987,  9.934,   46.1, 21.914, 224615.266
  40, C, suction_anchor ,  1.989,  9.944,   46.1, 21.978, 225269.806
  28, B, suction_anchor ,  1.990, 11.940,   46.2, 26.416, 270763.106
  33, A, suction_anchor ,  1.990, 11.941,   46.2, 26.417, 270779.051
  40, B, suction_anchor ,  1.991,  9.954,   46.2, 22.041, 225920.275
  32, B, suction_anchor ,  1.993, 11.957,   46.2, 26.527, 271904.802
  39, B, suction_anchor ,  1.994,  9.972,   46.2, 22.148, 227014.898
  31, B, suction_anchor ,  2.002, 12.011,   46.4, 26.870, 275422.250
  15, A, suction_anchor ,  2.004, 12.025,   46.4, 26.954, 276278.677
  14, A, suction_anchor ,  2.010, 12.062,   46.6, 27.192, 278716.881
  32, A, suction_anchor ,  2.016, 12.098,   46.7, 27.425, 281109.192
  29, C, suction_anchor ,  2.021, 12.124,   46.8, 27.604, 282939.573
  28, A, suction_anchor ,  2.028, 12.171,   46.9, 27.898, 285958.328
  29, A, suction_anchor ,  2.033, 12.199,   47.0, 28.089, 287915.868
  16, B, suction_anchor ,  2.165, 10.823,   49.6, 28.029, 287293.007
  15, B, suction_anchor ,  2.183, 10.914,   50.0, 28.708, 294259.184
  14, B, suction_anchor ,  2.189, 10.944,   50.1, 28.935, 296586.468
  32, C, suction_anchor ,  2.195, 10.975,   50.3, 29.171, 299001.691
  12, A, suction_anchor ,  2.208, 11.040,   50.5, 29.672, 304135.978
  35, A, suction_anchor ,  2.218, 11.089,   50.7, 30.052, 308028.692
  36, A, suction_anchor ,  2.221, 11.102,   50.8, 30.163, 309167.895
  31, C, suction_anchor ,  2.223, 11.115,   50.8, 30.254, 310108.396
  30, C, suction_anchor ,  2.244, 11.219,   51.2, 31.078, 318553.726
  31, A, suction_anchor ,  2.247, 11.237,   51.3, 31.212, 319918.787
   4, A, suction_anchor ,  2.647, 18.529,   59.3, 70.106, 718587.525
  17, B, suction_anchor ,  2.744, 19.209,   61.2, 77.818, 797631.392
   8, B, suction_anchor ,  2.760, 19.317,   61.5, 79.110, 810872.487
   4, C, suction_anchor ,  2.769, 19.383,   61.7, 79.887, 818844.680
  18, C, suction_anchor ,  2.775, 19.428,   61.9, 80.409, 824195.877
  17, A, suction_anchor ,  2.894, 17.364,   64.2, 77.836, 797820.719
   8, A, suction_anchor ,  2.923, 17.538,   64.8, 80.115, 821178.373
   3, C, suction_anchor ,  2.927, 20.491,   64.9, 93.861, 962080.369
  19, A, suction_anchor ,  2.934, 17.604,   65.0, 80.999, 830241.946
   5, A, suction_anchor ,  2.940, 17.641,   65.2, 81.490, 835273.090
  27, A, suction_anchor ,  2.941, 17.647,   65.2, 81.568, 836070.577
  34, C, suction_anchor ,  2.942, 20.595,   65.2, 95.255, 976366.393
  36, C, suction_anchor ,  2.944, 20.610,   65.2, 95.451, 978375.016
  36, B, suction_anchor ,  2.993, 20.953,   66.2, 100.143, 1026467.717
  10, A, suction_anchor ,  3.031, 21.214,   67.0, 103.835, 1064308.938
  18, B, suction_anchor ,  3.060, 18.359,   67.5, 91.519, 938073.110
   2, C, suction_anchor ,  3.242, 19.451,   71.2, 108.273, 1109793.555
  35, C, suction_anchor ,  3.250, 19.501,   71.4, 109.081, 1118082.469
  38, A, suction_anchor ,  3.275, 16.375,   71.8, 92.936, 952595.859
  18, A, suction_anchor ,  3.280, 16.402,   72.0, 93.379, 957136.251
  35, B, suction_anchor ,  3.281, 19.686,   72.0, 112.126, 1149291.332
   3, B, suction_anchor ,  3.287, 19.722,   72.1, 112.727, 1155448.757
  34, B, suction_anchor ,  3.290, 19.742,   72.2, 113.044, 1158703.001
  33, C, suction_anchor ,  3.297, 19.779,   72.3, 113.698, 1165399.658
   7, A, suction_anchor ,  3.303, 16.514,   72.4, 95.259, 976399.923
   9, B, suction_anchor ,  3.304, 19.825,   72.4, 114.437, 1172982.693
  10, B, suction_anchor ,  3.304, 19.821,   72.4, 114.401, 1172611.740
  34, A, suction_anchor ,  3.304, 19.823,   72.4, 114.417, 1172772.129
  15, C, suction_anchor ,  3.320, 19.922,   72.8, 116.071, 1189725.252
   9, C, suction_anchor ,  3.321, 19.927,   72.8, 116.171, 1190751.631
  11, B, suction_anchor ,  3.323, 19.937,   72.8, 116.348, 1192571.220
  16, C, suction_anchor ,  3.326, 19.955,   72.9, 116.656, 1195723.032
   9, A, suction_anchor ,  3.327, 19.961,   72.9, 116.754, 1196726.415
  10, C, suction_anchor ,  3.330, 19.979,   72.9, 117.060, 1199860.658
   1, A, suction_anchor ,  3.335, 20.012,   73.1, 117.608, 1205483.744
   2, A, suction_anchor ,  3.352, 20.114,   73.4, 119.372, 1223564.080
   3, A, suction_anchor ,  3.355, 20.131,   73.5, 119.665, 1226565.830
  17, C, suction_anchor ,  3.408, 17.042,   74.5, 104.405, 1070146.265
  27, B, suction_anchor ,  3.434, 17.168,   75.0, 106.694, 1093611.640
   1, C, suction_anchor ,  3.608, 18.038,   78.5, 123.259, 1263405.149
   2, B, suction_anchor ,  3.660, 18.300,   79.6, 128.547, 1317609.977
   1, B, suction_anchor ,  3.663, 18.315,   79.6, 128.855, 1320764.945
