turbine_id,line_id,section_id,diameter,length,thickness,mass,cost_rate
  33, C, polyester      ,  0.205, 1020.739,    0.0, 29.127, 218000.228
  17, B, polyester      ,  0.205, 988.478,    0.0, 28.206, 211110.296
   8, A, polyester      ,  0.205, 1032.480,    0.0, 29.462, 220507.779
   9, B, polyester      ,  0.205, 986.562,    0.0, 28.152, 210701.048
   9, C, polyester      ,  0.205, 986.031,    0.0, 28.136, 210587.623
  34, B, polyester      ,  0.205, 1012.757,    0.0, 28.899, 216295.607
  10, B, polyester      ,  0.205, 988.455,    0.0, 28.206, 211105.382
  15, C, polyester      ,  0.205, 987.114,    0.0, 28.167, 210818.912
  16, C, polyester      ,  0.205, 979.323,    0.0, 27.945, 209155.093
   9, A, polyester      ,  0.205, 989.978,    0.0, 28.249, 211430.627
  13, B, polyester      ,  0.207, 911.366,    0.0, 26.516, 198457.782
  14, A, polyester      ,  0.207, 860.542,    0.0, 25.037, 187390.384
  32, C, polyester      ,  0.207, 914.753,    0.0, 26.614, 199195.306
  28, B, polyester      ,  0.207, 848.838,    0.0, 24.697, 184841.879
  28, A, polyester      ,  0.207, 811.340,    0.0, 23.606, 176676.377
  37, B, polyester      ,  0.207, 854.437,    0.0, 24.859, 186061.092
  28, C, polyester      ,  0.207, 821.287,    0.0, 23.895, 178842.245
  33, B, polyester      ,  0.207, 892.590,    0.0, 25.969, 194369.188
  19, B, polyester      ,  0.207, 892.210,    0.0, 25.958, 194286.381
  40, A, polyester      ,  0.207, 918.097,    0.0, 26.712, 199923.505
  39, C, polyester      ,  0.207, 903.183,    0.0, 26.278, 196675.969
  39, B, polyester      ,  0.207, 804.422,    0.0, 23.404, 175169.839
  39, A, polyester      ,  0.207, 999.563,    0.0, 29.082, 217663.449
  38, C, polyester      ,  0.207, 822.946,    0.0, 23.943, 179203.602
  38, B, polyester      ,  0.207, 950.158,    0.0, 27.644, 206905.030
  37, C, polyester      ,  0.207, 803.812,    0.0, 23.386, 175036.897
  37, A, polyester      ,  0.207, 882.486,    0.0, 25.675, 192169.019
  36, A, polyester      ,  0.207, 873.303,    0.0, 25.408, 190169.346
  35, A, polyester      ,  0.207, 878.302,    0.0, 25.554, 191257.850
  33, A, polyester      ,  0.207, 909.596,    0.0, 26.464, 198072.322
  20, B, polyester      ,  0.207, 877.526,    0.0, 25.531, 191088.900
  20, C, polyester      ,  0.207, 872.462,    0.0, 25.384, 189986.037
  21, A, polyester      ,  0.207, 927.198,    0.0, 26.976, 201905.439
  20, A, polyester      ,  0.207, 957.573,    0.0, 27.860, 208519.852
  25, A, polyester      ,  0.207, 893.952,    0.0, 26.009, 194665.753
  25, B, polyester      ,  0.207, 858.229,    0.0, 24.970, 186886.869
  27, A, polyester      ,  0.207, 1017.705,    0.0, 29.610, 221614.030
  26, A, polyester      ,  0.207, 943.184,    0.0, 27.441, 205386.432
  26, B, polyester      ,  0.207, 921.465,    0.0, 26.810, 200656.844
  26, C, polyester      ,  0.207, 839.807,    0.0, 24.434, 182875.266
  27, B, polyester      ,  0.207, 993.986,    0.0, 28.919, 216448.946
  24, A, polyester      ,  0.207, 900.803,    0.0, 26.208, 196157.640
  29, A, polyester      ,  0.207, 800.161,    0.0, 23.280, 174242.006
  27, C, polyester      ,  0.207, 891.323,    0.0, 25.933, 194093.187
  21, B, polyester      ,  0.207, 859.747,    0.0, 25.014, 187217.381
  23, C, polyester      ,  0.207, 825.884,    0.0, 24.029, 179843.256
  23, B, polyester      ,  0.207, 840.025,    0.0, 24.440, 182922.660
  23, A, polyester      ,  0.207, 891.377,    0.0, 25.934, 194104.931
  22, C, polyester      ,  0.207, 846.902,    0.0, 24.640, 184420.158
  22, B, polyester      ,  0.207, 833.960,    0.0, 24.264, 181601.904
  22, A, polyester      ,  0.207, 898.406,    0.0, 26.139, 195635.679
  21, C, polyester      ,  0.207, 860.347,    0.0, 25.031, 187347.913
  24, B, polyester      ,  0.207, 839.258,    0.0, 24.418, 182755.580
  24, C, polyester      ,  0.207, 823.181,    0.0, 23.950, 179254.848
  32, B, polyester      ,  0.207, 842.239,    0.0, 24.504, 183404.709
  31, C, polyester      ,  0.207, 861.121,    0.0, 25.054, 187516.619
   6, A, polyester      ,  0.207, 977.526,    0.0, 28.441, 212864.623
   5, C, polyester      ,  0.207, 940.087,    0.0, 27.351, 204712.095
   5, B, polyester      ,  0.207, 857.139,    0.0, 24.938, 186649.442
  40, C, polyester      ,  0.207, 768.823,    0.0, 22.369, 167417.889
   4, B, polyester      ,  0.207, 953.170,    0.0, 27.732, 207561.087
  12, A, polyester      ,  0.207, 897.790,    0.0, 26.121, 195501.432
  11, B, polyester      ,  0.207, 955.297,    0.0, 27.794, 208024.141
  12, C, polyester      ,  0.207, 899.158,    0.0, 26.161, 195799.501
   6, B, polyester      ,  0.207, 900.003,    0.0, 26.185, 195983.459
  14, C, polyester      ,  0.207, 922.903,    0.0, 26.851, 200970.167
   2, A, polyester      ,  0.207, 943.956,    0.0, 27.464, 205554.560
  15, B, polyester      ,  0.207, 906.511,    0.0, 26.374, 197400.626
  13, A, polyester      ,  0.207, 865.065,    0.0, 25.169, 188375.376
  15, A, polyester      ,  0.207, 875.670,    0.0, 25.477, 190684.740
  16, B, polyester      ,  0.207, 947.848,    0.0, 27.577, 206402.120
  14, B, polyester      ,  0.207, 892.830,    0.0, 25.976, 194421.358
  18, B, polyester      ,  0.207, 932.779,    0.0, 27.139, 203120.724
  13, C, polyester      ,  0.207, 890.521,    0.0, 25.909, 193918.702
  16, A, polyester      ,  0.207, 858.920,    0.0, 24.990, 187037.325
   6, C, polyester      ,  0.207, 844.016,    0.0, 24.556, 183791.849
  12, B, polyester      ,  0.207, 871.703,    0.0, 25.362, 189820.804
   7, A, polyester      ,  0.207, 987.893,    0.0, 28.742, 215122.147
  31, B, polyester      ,  0.207, 819.026,    0.0, 23.829, 178349.924
  31, A, polyester      ,  0.207, 811.182,    0.0, 23.601, 176641.896
  30, C, polyester      ,  0.207, 816.398,    0.0, 23.753, 177777.778
  30, B, polyester      ,  0.207, 822.855,    0.0, 23.941, 179183.819
  30, A, polyester      ,  0.207, 797.635,    0.0, 23.207, 173691.970
  29, C, polyester      ,  0.207, 826.522,    0.0, 24.047, 179982.288
  29, B, polyester      ,  0.207, 825.163,    0.0, 24.008, 179686.445
  19, C, polyester      ,  0.207, 893.846,    0.0, 26.006, 194642.640
  32, A, polyester      ,  0.207, 839.465,    0.0, 24.424, 182800.710
   5, A, polyester      ,  0.207, 1006.861,    0.0, 29.294, 219252.637
   7, B, polyester      ,  0.207, 922.187,    0.0, 26.831, 200814.247
  11, C, polyester      ,  0.207, 840.445,    0.0, 24.452, 183014.219
  11, A, polyester      ,  0.207, 908.601,    0.0, 26.435, 197855.748
   3, A, polyester      ,  0.207, 938.957,    0.0, 27.318, 204465.994
  10, A, polyester      ,  0.207, 952.996,    0.0, 27.727, 207523.115
   8, C, polyester      ,  0.207, 886.720,    0.0, 25.799, 193090.960
  18, C, polyester      ,  0.207, 931.135,    0.0, 27.091, 202762.622
   7, C, polyester      ,  0.207, 887.093,    0.0, 25.809, 193172.045
  40, B, polyester      ,  0.207, 826.377,    0.0, 24.043, 179950.649
  25, C, polyester      ,  0.207, 818.780,    0.0, 23.822, 178296.308
  37, C, dandg_anchor   ,  1.177,  6.855,   29.9,  5.796, 59407.440
  11, A, dandg_anchor   ,  1.177,  6.855,   29.9,  5.796, 59407.440
  25, C, dandg_anchor   ,  1.177,  6.855,   29.9,  5.796, 59407.440
  12, B, dandg_anchor   ,  1.177,  6.855,   29.9,  5.796, 59407.440
  22, B, suction_anchor ,  2.650, 13.309,   59.4, 50.466, 517277.801
  25, B, suction_anchor ,  2.650, 13.503,   59.4, 51.202, 524823.170
  29, A, suction_anchor ,  2.650, 15.490,   59.4, 58.735, 602035.386
  28, B, suction_anchor ,  2.650, 15.046,   59.4, 57.053, 584792.494
  28, A, suction_anchor ,  2.650, 15.529,   59.4, 58.883, 603555.865
  27, C, suction_anchor ,  2.650, 15.741,   59.4, 59.686, 611785.386
  26, C, suction_anchor ,  2.650, 15.445,   59.4, 58.564, 600285.896
  17, A, suction_anchor ,  2.650, 15.516,   59.4, 58.834, 603050.522
   8, C, suction_anchor ,  2.650, 15.570,   59.4, 59.037, 605130.670
  40, C, suction_anchor ,  2.650, 12.572,   59.4, 47.669, 488608.637
  29, B, suction_anchor ,  2.650, 14.934,   59.4, 56.627, 580430.335
   7, B, suction_anchor ,  2.650, 13.761,   59.4, 52.179, 534839.433
   6, B, suction_anchor ,  2.650, 13.696,   59.4, 51.932, 532304.272
   5, B, suction_anchor ,  2.650, 13.446,   59.4, 50.984, 522587.057
  12, A, suction_anchor ,  2.650, 15.834,   59.4, 60.042, 615425.449
  13, A, suction_anchor ,  2.650, 15.578,   59.4, 59.071, 605477.826
   8, A, suction_anchor ,  2.650, 15.306,   59.4, 58.037, 594874.310
  14, A, suction_anchor ,  2.650, 15.553,   59.4, 58.973, 604470.225
  13, B, suction_anchor ,  2.650, 15.471,   59.4, 58.662, 601287.048
  23, C, suction_anchor ,  2.650, 15.401,   59.4, 58.400, 598595.479
   6, C, suction_anchor ,  2.650, 15.430,   59.4, 58.506, 599688.945
  30, A, suction_anchor ,  2.650, 15.464,   59.4, 58.636, 601019.223
  30, B, suction_anchor ,  2.650, 14.921,   59.4, 56.578, 579923.314
  31, A, suction_anchor ,  2.650, 15.527,   59.4, 58.878, 603495.520
  21, C, suction_anchor ,  2.650, 13.367,   59.4, 50.686, 519534.942
  21, B, suction_anchor ,  2.650, 13.462,   59.4, 51.047, 523232.126
  20, B, suction_anchor ,  2.650, 13.575,   59.4, 51.473, 527601.225
  19, C, suction_anchor ,  2.650, 13.631,   59.4, 51.686, 529778.941
  19, B, suction_anchor ,  2.650, 13.632,   59.4, 51.692, 529843.311
  18, C, suction_anchor ,  2.650, 13.935,   59.4, 52.839, 541603.582
  22, C, suction_anchor ,  2.650, 13.249,   59.4, 50.237, 514925.661
  26, A, suction_anchor ,  2.650, 11.804,   59.4, 44.761, 458796.437
  32, B, suction_anchor ,  2.650, 14.999,   59.4, 56.874, 582959.275
  27, A, suction_anchor ,  2.650, 15.302,   59.4, 58.023, 594738.204
  39, B, suction_anchor ,  2.650, 13.132,   59.4, 49.794, 510392.474
  18, B, suction_anchor ,  2.650, 13.814,   59.4, 52.382, 536914.182
  38, C, suction_anchor ,  2.650, 13.024,   59.4, 49.383, 506178.393
  37, B, suction_anchor ,  2.650, 13.416,   59.4, 50.871, 521426.251
  36, A, suction_anchor ,  2.650, 15.794,   59.4, 59.887, 613840.175
  35, A, suction_anchor ,  2.650, 15.647,   59.4, 59.331, 608137.837
  33, B, suction_anchor ,  2.650, 15.385,   59.4, 58.339, 597976.440
  32, A, suction_anchor ,  2.650, 15.478,   59.4, 58.689, 601560.511
  31, B, suction_anchor ,  2.650, 14.897,   59.4, 56.488, 579003.996
  15, A, suction_anchor ,  2.650, 15.632,   59.4, 59.273, 607548.712
  15, B, suction_anchor ,  2.650, 15.457,   59.4, 58.610, 600752.902
  40, B, suction_anchor ,  2.650, 13.298,   59.4, 50.425, 516853.584
  16, A, suction_anchor ,  2.650, 15.542,   59.4, 58.934, 604074.124
  23, B, suction_anchor ,  2.650, 13.374,   59.4, 50.710, 519780.909
  24, C, suction_anchor ,  2.650, 15.377,   59.4, 58.306, 597634.281
  24, B, suction_anchor ,  2.650, 13.347,   59.4, 50.610, 518753.947
  20, C, suction_anchor ,  2.650, 13.467,   59.4, 51.065, 523420.568
   4, A, suction_anchor ,  2.650, 15.747,   59.4, 59.710, 612026.102
  16, B, suction_anchor ,  2.650, 15.689,   59.4, 59.492, 609788.732
  14, B, suction_anchor ,  2.650, 15.385,   59.4, 58.338, 597969.528
   7, C, suction_anchor ,  2.650, 15.587,   59.4, 59.103, 605809.029
   2, B, suction_anchor ,  3.250, 18.549,   71.3, 103.749, 1063423.002
  10, A, suction_anchor ,  3.250, 18.373,   71.3, 102.760, 1053291.430
   9, B, suction_anchor ,  3.250, 17.953,   71.3, 100.414, 1029241.648
  33, A, suction_anchor ,  3.250, 13.739,   71.3, 76.845, 787663.495
   9, A, suction_anchor ,  3.250, 18.595,   71.3, 104.003, 1066029.888
  26, B, suction_anchor ,  3.250, 15.844,   71.3, 88.616, 908309.699
  27, B, suction_anchor ,  3.250, 16.342,   71.3, 91.404, 936888.062
   4, C, suction_anchor ,  3.250, 18.305,   71.3, 102.385, 1049446.880
  10, B, suction_anchor ,  3.250, 17.972,   71.3, 100.518, 1030313.454
   4, B, suction_anchor ,  3.250, 16.035,   71.3, 89.685, 919271.949
   3, C, suction_anchor ,  3.250, 19.262,   71.3, 107.737, 1104303.126
   3, B, suction_anchor ,  3.250, 18.173,   71.3, 101.646, 1041875.369
   8, B, suction_anchor ,  3.250, 15.974,   71.3, 89.344, 915772.118
   5, C, suction_anchor ,  3.250, 18.223,   71.3, 101.927, 1044747.656
  16, C, suction_anchor ,  3.250, 18.409,   71.3, 102.967, 1055409.123
  34, C, suction_anchor ,  3.250, 19.128,   71.3, 106.987, 1096619.917
  11, B, suction_anchor ,  3.250, 17.714,   71.3, 99.077, 1015542.212
  15, C, suction_anchor ,  3.250, 18.454,   71.3, 103.216, 1057964.198
  34, A, suction_anchor ,  3.250, 18.890,   71.3, 105.656, 1082970.974
  36, C, suction_anchor ,  3.250, 19.082,   71.3, 106.728, 1093961.028
  35, C, suction_anchor ,  3.250, 19.071,   71.3, 106.669, 1093352.704
   2, A, suction_anchor ,  3.250, 18.312,   71.3, 102.421, 1049814.132
  36, B, suction_anchor ,  3.250, 17.963,   71.3, 100.467, 1029788.330
  33, C, suction_anchor ,  3.250, 18.662,   71.3, 104.377, 1069868.175
   1, C, suction_anchor ,  3.250, 19.421,   71.3, 108.627, 1113424.197
  14, C, suction_anchor ,  3.250, 13.755,   71.3, 76.931, 788542.848
   1, B, suction_anchor ,  3.250, 18.512,   71.3, 103.540, 1061286.565
   1, A, suction_anchor ,  3.250, 18.511,   71.3, 103.534, 1061220.713
  39, C, suction_anchor ,  3.250, 16.266,   71.3, 90.979, 932538.986
  35, B, suction_anchor ,  3.250, 18.212,   71.3, 101.863, 1044100.347
   2, C, suction_anchor ,  3.250, 19.152,   71.3, 107.121, 1097995.299
  17, B, suction_anchor ,  3.250, 16.079,   71.3, 89.934, 921827.457
   3, A, suction_anchor ,  3.250, 18.266,   71.3, 102.162, 1047164.453
  34, B, suction_anchor ,  3.250, 18.167,   71.3, 101.610, 1041501.417
  38, B, suction_anchor ,  3.250, 16.251,   71.3, 90.896, 931688.242
  17, C, suction_anchor ,  3.250, 16.562,   71.3, 92.632, 949479.548
